ID,Pages,Views,Title,Summary
84098164,70,276,Module English Lesson Plan,"Module English Lesson Plan  This document is an introduction to an English lesson plan module for students of Tama University in Jagakarsa, Indonesia. It discusses key concepts like the three main components of education according to the Indonesian national education system: teachers, students, and curriculum. It also emphasizes the importance of planning in teaching and management. The module will cover topics like writing syllabi and lesson plans for different school levels, aligning plans with national education standards, and assessment. The module will cover topics like writing syllabi and lesson plans for different school levels, aligning plans with national education standards,"
362362044,4,755,English Ubd Lesson Plan,"English Ubd Lesson Plan  This lesson plan is for a Year 10 English class focused on the novel Jasper Jones by Craig Silvey. Over 4 weeks, students will analyze how the author presents and breaks down stereotypes of characters. They will explore themes of racism, discrimination, and how individuals are victims of their circumstances beyond their control. As an assessment, students will illustrate and analyze a key character, justifying their portrayal with quotes from the text about how stereotypes are both presented and deconstructed for that character. As an assessment, students will illustrate and analyze"
760336853,2,18,Grade 9 English Lesson Plan,Grade 9 English Lesson Plan Grade 9 Lesson Plan Grade 9 English Lesson Plan Grade 9 Lesson Plan
332977277,,29,English Lesson Plan 2017: Choose An Item. Choose An Item,"English Lesson Plan 2017: Choose An Item. Choose An Item  This English lesson plan outlines the subject, year, date, time, unit, learning activities, learning assessment, reflection on student achievement of objectives, and attendance for a 2017 English class. The plan lists choices for many fields but does not select any options or provide any details about the specific lesson content or objectives. It presents the basic structure for a lesson plan but without personalized lesson information."
66395940,2,4K,Daily English Lesson Plan For Year 5 (20 September 2011),"Daily English Lesson Plan For Year 5 (20 September 2011)  The document outlines an English lesson plan for Year 5 students about inventions and planes. The lesson aims to teach students about the Wright brothers' invention of the first airplane, called the Flyer. Students will read a passage about the Flyer, participate in a quiz game to test their understanding, and answer comprehension questions. The lesson emphasizes reading, listening, speaking, and cooperation skills. Get our"
406420308,8,72,English Lesson Plan 6: Choose An Item. Choose An Item,"English Lesson Plan 6: Choose An Item. Choose An Item  This document contains 3 English lesson plans for classes 1C and 1A. The lessons focus on teaching phonics and letter sounds. Learning objectives include identifying letter shapes and sounds, and matching words to pictures based on sounds. Lessons incorporate listening activities, songs, rhymes and matching exercises to reinforce letter-sound relationships. Student progress and areas for improvement are reflected on. Get our"
283637570,4,63,Lesson Plan: Trainee Level of Students Number of Students Date Duration,"Lesson Plan: Trainee Level of Students Number of Students Date Duration  The document outlines a lesson plan for an intermediate level English class with 5 students. The main focus of the 1 hour and 40 minute lesson is listening and speaking. The lesson aims to have students practice talking about their teachers and improve their English language skills. Various activities are planned including warmers, pre-tasks, language activation, planning, and a main task where students will present about their favorite/least favorite teachers. Feedback will also be provided. Various activities are planned including warmers, pre-tasks, language"
369160216,6,135,Update Y2 Lesson Plan Week 2,"Update Y2 Lesson Plan Week 2  This English lesson plan is for Year 2 students following the CEFR (Common European Framework of Reference) standards. The lesson takes place on Monday from 11:00-11:30 AM, focusing on reading and writing. Students will practice pronouncing phonics like /ɔɪ/, /ɜ:/, /u:/, and /ɔ:/ and answering comprehension questions about short stories. The objectives are for students to pronounce phonics well and answer questions accurately. Activities include worksheets, using a laptop, and circle maps. Activities include worksheets, using a"
395262487,3,92,Bashayer Awadh Lesson Plan 5 English,"Bashayer Awadh Lesson Plan 5 English  Lesson plan for a 3rd grade English class on inventors and inventions. The objectives are for students to understand that inventors create things to solve problems and make life easier, and to explain the difference between inventors and inventions. Materials include books, worksheets, and a PowerPoint presentation with video. Students will engage with a discussion of what they know about inventors and inventions. They will then learn concepts through the PowerPoint and video. Finally, students will complete an activity while the teacher circulates to help, and the lesson will conclude with a review of inventions. Materials include books, worksheets, and a"
369187891,2,82,Week: 1 Date: 4 JANUARY 2017 Day: Wednesday,"Week: 1 Date: 4 JANUARY 2017 Day: Wednesday  The document contains summaries of four English language lessons for different year levels: 1) A Year 5 lesson on reading about family day, with objectives of sequencing sentences and matching pictures to sentences in a recipe. 2) A Year 3 lesson on listening and speaking about things students do, with objectives of talking about daily activities and asking/answering simple questions. 3) A Year 6 lesson on listening and speaking about book genres, with objectives of differentiating genres and answering questions about a dialogue. 4) A Year 3 lesson on reading about daily activities, with objectives of reading and ticking correct activities from a paragraph. Week: 1 Date: 4 JANUARY 2017 Day: Wednesday  The document contains summaries of four English language lessons for different year levels: 1) A Year 5 lesson on reading about family day, with objectives of sequencing sentences and matching pictures to"
237167462,3,162,Lesson Plan English,"Lesson Plan English  The document provides a detailed lesson plan for teaching The Wind Singer that includes: 1) A starter activity using colored post-its to demonstrate discrimination and spark discussion of discrimination, competition, and cooperation. 2) An introduction reviewing the setting and reading of a chapter to provide context. 3) A main activity where students categorize quotes into discrimination, competition, and cooperation then write individually comparing the two societies using quotes and connectives. 4) A plenary where students peer assess each other's writing using a checklist. 3) A main activity where students categorize quotes into discrimination, competition, and cooperation then write individually comparing the two societies using"
813970381,4,12,Business_English_Lesson_Plan,Business_English_Lesson_Plan Business_English_Lesson_Plan
149572908,2,216,Daily English Lesson Plan For Year 5 20 September 2011,"Daily English Lesson Plan For Year 5 20 September 2011  1. The document outlines an English lesson plan for Year 5 students focusing on the development of aviation. 2. Students will learn about the Wright brothers' invention of the first airplane, called the Flyer, through reading a passage and participating in a quiz game. 3. The objectives are for students to answer comprehension questions correctly and participate in the quiz game to demonstrate their understanding of the content. The objectives are for students to answer comprehension questions correctly and participate in the quiz game to demonstrate their"
656347334,4,344,English Lesson Plan 2ND Semester,"English Lesson Plan 2ND Semester  This English lesson plan outlines 6 groups that will focus on different materials and their grammar. Each group will explain their assigned material, the related grammar using formulas, provide examples, and develop questions for other students. Students will be evaluated based on how completely they cover their material, their presentation performance, grammar mastery, and group cohesion. Any absent group members must still individually present. Groups that do not complete their presentation will face cleaning duties and a 10,000 Rp fine per person. Any absent group members"
476274287,2,8K,Grade 9 English 2nd Quarter Lesson Plan,"Grade 9 English 2nd Quarter Lesson Plan  This lesson plan outlines a Grade 9 English lesson on types of adverbs. The objectives are for students to identify different types of adverbs in sentences, use various adverbs in their own writing, and compose a narrative. The lesson involves identifying adverbs of time, place, and degree in sample sentences. It then defines and provides examples of each adverb type. Students will analyze the sentences to answer questions about when, where, and how extent specified actions occurred. Students"
242132618,8,331,Daily Lesson Plan Stories,"Daily Lesson Plan Stories  This daily English lesson plan outlines a 60-minute lesson for Year 5 students on the topic of ""The Climb"". The lesson has three stages: 1) Students sing the song ""The Climb"" and answer questions about it, focusing on pronunciation and meaning of keywords. 2) Students learn and practice the keywords and present continuous tense found in the song lyrics. 3) Students work in groups to complete the lyrics of the song by filling in missing words. The lesson aims to improve students' singing, vocabulary, grammar and group work skills while teaching the moral value of perseverance. 2) Students learn and practice the keywords and present"
430124748,8,34K,5es Semi Detailed Lesson Plan in English,"5es Semi Detailed Lesson Plan in English  The semi-detailed lesson plan outlines an English lesson for grade 8 students about a Singaporean legend. The objectives are for students to analyze elements of reality and fantasy in a video, use strategies to decode vocabulary, and write a feature story about the etymology of names. Students will watch videos, do group and individual activities to elicit answers, decode vocabulary, and answer comprehension questions. They will also complete an interactive activity and quiz. For assessment, students will write a feature story about the etymology of their name and present spoken word poems in groups. The objectives are for students to analyze elements of reality and fantasy in a video, use strategies to decode vocabulary, and write a feature story about the etymology"
714108989,5,75,English Lesson Plan,"English Lesson Plan  This document outlines a detailed English lesson plan that teaches students about the elements of literary texts. The lesson plan includes objectives, materials, procedures, and an evaluation. The procedures involve motivating students with pictures of stories, presenting and discussing the elements of literary texts, applying the elements by analyzing a story in groups, and generalizing the key elements. The evaluation assesses students' understanding of the elements through multiple choice questions. Students are assigned to read in preparation for the next lesson. The evaluation assesses students' understanding of the"
497494136,,58,Bright School - English Lesson Plan,"Bright School - English Lesson Plan  This English lesson plan aims to teach first year children about healthy food and introduce related vocabulary over 40 minutes. The lesson will start with a warm up discussion about favorite foods and healthy foods. Flashcards will then be used to teach vocabulary for different fruits and foods, followed by singing a song about fruits to reinforce the concepts. The materials include flashcards, a radio, whiteboard, toys and a magic box. About Support"
504239828,3,88,English Lesson Plans For English Teachers: Prepositions of Place Beginners English Lesson Plan (A1),"English Lesson Plans For English Teachers: Prepositions of Place Beginners English Lesson Plan (A1)  Here is an 8 sentence description of my house: My family lives in a house with three bedrooms. In the kitchen there is a table with four chairs around it. Next to the kitchen is the living room which has a sofa, coffee table and TV. Upstairs are the three bedrooms, one has a desk in it. Outside is a small garden with trees and flowers. Behind the house is a garage for our car. In the bathroom there is a sink, toilet and shower. Overall it is a nice sized home for our family. 2. Ask and answer questions about the positions of objects in the house with a partner. Partner A: Where is the TV? Partner B: The TV is in the living English Lesson Plans For English Teachers: Prepositions of Place Beginners English Lesson Plan (A1)  and"
624207414,10,87,Y2 Lesson Plan Week 9,"Y2 Lesson Plan Week 9  1. The document provides an English lesson plan for year 2 students focusing on a story theme. 2. The lesson plan outlines the learning objectives, activities, resources and assessments for listening, speaking and reading/writing lessons around vocabulary relating to homes and animals. 3. The lessons incorporate singing, role playing, true/false questions, arranging words into sentences and other activities to reinforce comprehension and production of language structures. About Legal"
400980779,2,2K,"English Lesson Plan Form 4 (Literature: ""The Living Photograph"")","English Lesson Plan Form 4 (Literature: ""The Living Photograph"")  This English lesson plan is for Form 4 students on Monday at 12:30-2:00pm. The focus is on literature and the poem ""The Living Photograph"". Students will work in groups to analyze each stanza for implicit meanings. The learning objectives are for students to recite the poem with correct pronunciation and explain the implicit meanings found in each stanza. The teacher will divide students into groups, assign each a stanza, and have them present their findings to the class. The teacher"
31100176,4,726,Lesson Plan 24 Feb 2010,"Lesson Plan 24 Feb 2010  The English lesson plan involves teaching students in year 3 about making sandwiches through various activities of arranging sentences in the proper order, matching sequence connectors, and writing their own steps to make a sandwich. The students are assessed on their ability to arrange sentences, match connectors, and write 30-50 words on the ingredients and steps to make a tuna sandwich. The lesson aims to develop the students' understanding of vocabulary, sentences, and writing compositions. The lesson aims to develop the students' understanding of vocabulary,"
402132331,11,288,Update Y2 Lesson Plan Week 1,"Update Y2 Lesson Plan Week 1  This document contains an English lesson plan for year 2 students following the Common European Framework of Reference (CEFR). The lesson plan focuses on free time activities. The plan outlines the learning objectives, which are for students to listen to and enjoy reciting a poem, identify words in the poem, and fill in blanks in a worksheet by working in pairs. The pre-lesson involves revising words from previous lessons using flashcards. The main lesson has students recite the poem, read and understand words, make a craft, and recite with correct pronunciation. For post-lesson, students will chant poem lyrics in groups, participate in a gallery walk and class discussion. The reflection section evaluates how many students achieved the learning objectives and may Update Y2 Lesson Plan Week 1  This document contains an English lesson plan for year 2 students following the Common European Framework of Reference (CEFR)."
512767669,5,239,English Detailed Lesson Plan,"English Detailed Lesson Plan  The document provides a detailed lesson plan for a English class on verbs. The objectives are for students to identify verbs, recognize their use, and use verbs in sentences. The lesson plan outlines preparatory activities, a motivation through a story, a presentation on verbs with examples, discussion of verbs in the story, an application activity identifying verbs in a poem, and evaluation through underlining verbs and creating sentences."
431317909,4,453,Lesson Plan English,"Lesson Plan English  This lesson plan aims to teach 42 first year students about verbs. It will define verbs, identify verbs in pictures, and determine verb types. The 40 minute lesson will begin with prayer and attendance. Students will then identify actions in pictures and learn that verbs refer to action words. The lesson will involve asking questions, showing examples of transitive and intransitive verbs, and having students identify verb types in statements. Students will complete an activity to practice and be evaluated on identifying verb types. The homework is to print pictures showing actions. The lesson will involve asking questions, showing examples of"
858984205,3,4,ENGLISH LESSON PLAN WEEK 2,"ENGLISH LESSON PLAN WEEK 2  This document outlines an English lesson plan for the 3rd term, week 9, focusing on specific learning objectives and the rationale for teaching the topic. It includes sections for lesson development, teacher and student activities, evaluation, and references. Additionally, there is a mention of a social studies lesson on the importance of socialization."
688027879,4,34,English Lesson Plan,"English Lesson Plan  This daily lesson plan is for a Year 4 English class. The lesson focuses on communicating information about past experiences. Students will practice asking and answering yes/no questions in the past simple tense about what people did yesterday. They will listen to a conversation between two characters, then read and act out a story, asking each other questions in the past simple tense. The lesson aims to help most students learn to find out about and describe experiences in the past. The lesson"
436183430,4,311,English Lesson Plan,"English Lesson Plan  The document provides a daily lesson plan for an English class in the 6th grade that focuses on subject-verb agreement. The lesson plan outlines objectives and competencies, introduces the topic of subject-verb agreement through examples, and includes group activities for students to practice identifying and using correct subject-verb agreement in sentences. The lesson is designed to help students understand and master the rules of subject-verb agreement. Get our"
498277520,6,220,Lesson Plan English,"Lesson Plan English  The document summarizes an English lesson plan about verbs taught by Teacher Khizra to a 10th class. The 35-minute lesson aims to teach students about verbs and their types. The teaching methods include lecture, question and answer. Teaching aids include a board, books, and pictures. Prior examples of verbs are given. The lesson presentation will define verbs and their types. Students will then recap and be given homework. About Legal"
534025239,7,33,Update Y2 Lesson Plan Week 1,"Update Y2 Lesson Plan Week 1  The document contains an English lesson plan for 3 days. It includes the week, class, time, attendance, date, lesson focus, theme, language/grammar focus, content standards, learning standards, activities, resources, and reflection. The plan provides details on the objectives, delivery, and assessment of the listening, reading, writing and language skills lessons."
789004797,,4,English Lesson Plan Template F4,English Lesson Plan Template F4  Fyi English Lesson Plan Template F4  Fyi
641133736,,33,English Lesson Plan For Sisc 13.07.2022,"English Lesson Plan For Sisc 13.07.2022  The document outlines an English lesson plan for preschool students to develop their writing skills by copying weather words. The lesson plan involves students watching a video about weather, singing a weather song, identifying weather, and copying 4 weather words correctly in their worksheets. The goal is for students to be able to copy 4 out of 4 weather words legibly and hold their pencils correctly."
789004628,,13,English Lesson Plan Template f5,English Lesson Plan Template f5 English Lesson Plan Template f5
624208348,17,152,Update Y2 Lesson Plan Week 20,"Update Y2 Lesson Plan Week 20  This document provides an English lesson plan for Year 2 CEFR (Common European Framework of Reference). The plan summarizes a listening lesson about getting dressed that focuses on following instructions. Key points of the plan include reviewing imperative verbs, playing an audio recording of a story while students act it out, and having students sequence pictures from the story. The lesson aims to help students understand and follow very short, simple instructions. The lesson aims to help students understand and follow"
396899510,7,95,Update Y2 Lesson Plan Week 1,"Update Y2 Lesson Plan Week 1  This document contains an English lesson plan for 4 lessons. The plan outlines the week, class, time, date, lesson theme/topic, language/grammar focus, content and learning standards, and objectives. It includes activities for the pre-lesson, lesson delivery, and post-lesson sections. The reflection section tracks how many pupils achieved or did not achieve the learning objectives and whether the lesson will be carried forward."
346497744,3,47,English Lesson Plan,"English Lesson Plan  This lesson plan is for a 9th/10th grade English class and focuses on developing an understanding of characters through writing letters from their perspective. Students will analyze characters and relationships in Romeo and Juliet, then write a letter as one character addressing another character or situation. The plan includes introducing the activity, brainstorming backstories, writing the letters, and reflecting on the process. Students will be assessed based on their letter, journal entries, class discussion participation, and demonstrating learning expectations around character analysis and creative writing. The plan includes introducing the activity, brainstorming backstories, writing the letters, and reflecting on the"
624207253,13,113,Y2 Lesson Plan Week 6,"Y2 Lesson Plan Week 6  This document contains an English lesson plan for Year 2 students following the Common European Framework of Reference (CEFR). The lesson plan is for Unit 5 on free time. The plan outlines the learning objectives, which are for students to listen to and enjoy reciting a poem, identify words in the poem, and fill in blanks in a worksheet. It also lists the activities, which include reciting the poem, making a craft, working in pairs on the worksheet, and playing an audio listening activity. The reflection section at the end evaluates how many students achieved the learning objectives and might need remedial or enrichment exercises. The plan outlines the learning objectives, which are"
682530495,6,21,English - Lesson Plan Q-1,"English - Lesson Plan Q-1  The document outlines a detailed lesson plan for teaching singular and plural nouns to third grade students in English. The objectives are for students to identify and distinguish between singular and plural nouns, correctly form the plural of regular nouns by adding suffixes, and understand how nouns are used in sentences. The lesson plan details preliminary activities like prayer, review of the previous lesson, and developmental activities including visual examples of singular and plural nouns, classroom discussion, and an activity where students work in groups to identify plural nouns. Assessment includes a quiz and homework assignment practicing plural nouns. The objectives are for students to identify and distinguish between singular and plural nouns, correctly form the plural of regular nouns by adding suffixes,"
867243597,10,1,Lesson Plan - Shimona 037,"Lesson Plan - Shimona 037  This document outlines a digital lesson plan for a B.Ed course focusing on the English topic 'A Gift of Chappals' for seventh-grade students. The plan includes instructional objectives, specifications for student learning, teaching materials, digital tools, and evaluation methods. It emphasizes themes of kindness, empathy, and the importance of vocabulary comprehension through various teaching strategies and activities."
692434241,7,1K,English Lesson Plan,"English Lesson Plan  The lesson plan aims to teach grade 2 students about short ""a"" words that follow a consonant-vowel-consonant (CVC) pattern, such as ""cat"", ""man"", and ""bag"". The lesson will begin with engaging activities to introduce the topic. Students will then read a story containing CVC words and discuss the characters and plot. The teacher will explain CVC patterns and demonstrate reading short ""a"" words. Finally, students will complete activities where they must draw, write poems about, act out, or count CVC words to practice the concept. The teacher will explain CVC patterns and demonstrate reading short"
710139438,21,28,Update Y2 Lesson Plan Week 25,"Update Y2 Lesson Plan Week 25  This English lesson plan is for Year 2 students and focuses on listening, speaking, reading and writing skills related to a story unit about robots. The learning objectives are to listen and read for specific information, exchange information in speaking activities, and write using proper punctuation. Activities include games, group work, flashcards and worksheets to reinforce vocabulary and practice the targeted language skills. The lesson plan provides structure and outlines for delivering the content across multiple class sessions with assessments of student learning. Activities include games, group work, flashcards and worksheets to reinforce vocabulary"
476273671,2,16K,Grade 8 English 3rd Quarter Lesson Plan,"Grade 8 English 3rd Quarter Lesson Plan  This lesson plan outlines an English lesson for 8th grade students on the topic of propaganda. The objectives are for students to define propaganda, determine the issues and stances presented in propaganda strategies, and create advertisements using propaganda techniques to convince consumers to buy a product. Students will be divided into groups and each assigned a commercial to analyze. The teacher will then explain the basic propaganda techniques of bandwagon, testimonial, transfer, repetition, and use of emotional words. The teacher will then explain"
393213920,16,699,Furniture Lesson Plan,"Furniture Lesson Plan  1. The English lesson plan is for a 7th form class about Sandy's Flat. 2. The lesson will take 45 minutes and cover revising exterior and interior house parts, rooms, and furniture through discussion, pictures, and arranging furniture. 3. Students will also read and translate a text with bold vocabulary words."
553685044,16,41,English Lesson Plan,English Lesson Plan  English Lesson Plan
772496781,3,18,English Lesson Plan Middle School,English Lesson Plan Middle School English Lesson Plan Middle School
702629275,3,20,P1 English Lesson Plan Format,"P1 English Lesson Plan Format  This English lesson plan outlines a 37-week curriculum for Primary 2 students at KBTC International School. The plan is divided into 9 units covering topics like places we know, telling stories, rhyme and rhythm, joining-in stories, instructions, weather, and finding information. Each unit consists of 3-4 weeks of 45-minute lessons focusing on listening, speaking, reading, and writing activities related to the unit topic. Formal exams are scheduled at mid-year and year-end."
410060939,55,607,English Lesson Plan 1,"English Lesson Plan 1  This document contains lesson plans for 4 weeks of English language instruction. The plans cover teaching vocabulary words starting with the letters A, B, C, and D. Each week follows a similar structure: introducing new words through repetition and matching activities; practicing sentences with the new words through chanting, puzzles and games; and assessing student learning through writing and speaking exercises. The overall goals are for students to learn and use the new letter words and develop their English skills. The overall goals"
533231869,3,569,Lesson Plan in Teaching English 10: Think-Pair-Share: The Teacher Will Ask The Pupils About Their,"Lesson Plan in Teaching English 10: Think-Pair-Share: The Teacher Will Ask The Pupils About Their  This lesson plan aims to teach students how to make and confirm predictions about texts. The plan outlines objectives for students to identify how to make predictions, recognize their importance, and make and confirm predictions to comprehend texts. Activities include reading stories aloud and stopping to solicit predictions, discussing how to make predictions, and a role playing activity where students predict and confirm what a character would say. The goal is for students to appreciate how predicting encourages understanding texts. Activities include reading stories"
430119884,45,52,Lesson Plan ENGLISH Smt1,"Lesson Plan ENGLISH Smt1  This lesson plan outlines English lessons for students in Grade 3 over 4 weeks. Week 1 focuses on reading a story about explorers and answering comprehension questions. Week 2 covers listening to a story about school subjects and playing a game about likes/dislikes. Week 3 introduces different families of musical instruments. Week 4 reviews the first chapter and includes a quiz and dictation activity. The plan lists objectives, activities, teaching strategies, and assessments for each week. The plan lists objectives, activities, teaching strategies, and"
397046382,7,82,Update Y1 Lesson Plan Week 1,"Update Y1 Lesson Plan Week 1  This document contains 4 English lesson plans for a class taught by Ibnu Sina. The lessons focus on listening skills and target sounds. Each lesson plan has the same learning objectives: for students to identify 4 sounds, the shapes of 3 letters, and match 5 pictures to words. The lessons follow a similar structure of a pre-lesson activity, lesson delivery involving sound identification and matching exercises, and post-lesson activities like questions and word searches. The reflection section tracks students' progress in achieving the learning objectives. The lessons follow a similar structure of"
534539692,,22,English Lesson Plan Form 5 2020: Date DAY Level Time Focus Skills Class Topic Theme Learning Outcomes,"English Lesson Plan Form 5 2020: Date DAY Level Time Focus Skills Class Topic Theme Learning Outcomes  The document is an English lesson plan form for Form 5 students with sections for the date, level, focus skills, topic, theme, learning outcomes, learning objectives, success criteria, activities, remarks and teacher's reflection."
258339525,7,125,English Lesson Plan,"English Lesson Plan  The document outlines three English language lessons for a Week 8 class of 1st grade pupils. The lessons focus on the phoneme /s/ sound, writing the letter 's', and chanting. Activities include matching pictures to the /s/ sound, forming the letter with plasticine, completing worksheets, and group performances of a chant using picture cards. The goal is for pupils to correctly articulate, write, and identify the /s/ sound by the end of the lessons. Assessment of pupil understanding and ability to follow lessons is noted. The goal is for pupils to correctly"
368593781,4,66,English Lesson Plan Week 1 Day 1,English Lesson Plan Week 1 Day 1 YEah English Lesson Plan Week 1 Day 1 YEah
424496543,2,253,Silent Lesson Plan Reflection,"Silent Lesson Plan Reflection  The student faced several challenges in planning and teaching a lesson without using English. The biggest challenges were figuring out how to teach without speaking English themselves, and filling in gaps in the lesson plan without verbal communication. To overcome these challenges, the student relied on their existing knowledge of each other from previous classes together. They were able to effectively achieve their objective of teaching shapes in sign language. As a student of other lessons, visual demonstrations were relied on most to comprehend what was being taught in an unfamiliar language. To overcome these challenges, the student relied on their existing knowledge of each other"
575128625,11,105,Update Y1 Lesson Plan Week 16,"Update Y1 Lesson Plan Week 16  The lesson plan is for an English class focusing on reading. The topic is toys from Unit 2 of the textbook. The learning objectives are for students to identify and name toys and say a chant with the class. The lesson involves reviewing toys from previous lessons, reading about a go-kart race between characters, and role playing the race in groups. Comprehension is checked through questions and a discussion about fair play. Comprehension is checked through questions and a"
409366590,5,718,"A Detailed Lesson Plan in Grade 6 English Prepared by Elner Dale Jann V. Garbida April 5, 2019 I. Objectives","A Detailed Lesson Plan in Grade 6 English Prepared by Elner Dale Jann V. Garbida April 5, 2019 I. Objectives  The document outlines a lesson plan for a 6th grade English class that teaches the basic elements of a short story, including plot, setting, and characters. The lesson involves playing a game where students collaboratively write short stories in small groups. The teacher then leads an analysis discussing the definition of a short story and each of the key elements. The goal is for students to understand what makes a short story and how to incorporate essential components in their own writing. The lesson involves playing"
797131685,21,7,Update Y1 Lesson Plan Week 29,Update Y1 Lesson Plan Week 29  Lesson plan week 29 Update Y1 Lesson Plan Week 29  Lesson plan week 29
402146474,6,52,Sample of English Lesson Plan,"Sample of English Lesson Plan  This daily lesson plan is for an English language class for Year 3 students. The lesson will focus on listening skills and vocabulary related to activities happening in the present. Students will sing a song and talk about activities they are doing now. They will learn vocabulary words for leisure activities like playing guitar and sports like volleyball. The lesson involves listening to the song, numbering activities, and inviting students to sing. The objectives are for students to sing the song and talk about current activities in 5 words or sentences with guidance. They will learn vocabulary words for"
624209515,12,86,Update Y2 Lesson Plan Week 22,"Update Y2 Lesson Plan Week 22  The document provides an English lesson plan for year 2 students focusing on listening skills. The lesson's theme is ""The robot"" and aims to teach students to review verbs of ability like ""can"" and ""can't"". Key activities include listening to a song about what animals can do, asking and answering questions using ""can"", and listening to and acting out a picture story. The plan outlines learning objectives, activities, and assessments to help students practice expressing abilities. The plan"
236398054,10,673,English Lesson Plan Year 6,"English Lesson Plan Year 6  The document contains daily lesson plans from a Professional Learning Community for an English language class in Malaysia. Each plan outlines the objectives, materials, activities and timeline for the lesson. The plans cover topics like adverbs, text completion, social expressions, note expansion and sentence construction. Lessons generally include an introduction to engage students, a presentation by the teacher, independent or group practice time, and a closing summary. The goal is for students to practice and improve their English language skills. Lessons generally include an introduction to engage students, a presentation by the teacher, independent or group practice"
433930886,5,54,Lesson Plan Template Ci,"Lesson Plan Template Ci  The English lesson plan aims to teach students vocabulary related to parts of the face. The teacher will lead warmup activities pointing to different facial features and having students repeat them. Students will then sing a song highlighting facial vocabulary and take part in interactive exercises to practice pronunciation. Throughout the lesson, the teacher incorporates different activities like puzzles and games to reinforce learning. The goal is for students to learn and demonstrate the new vocabulary by the end of the period. Throughout the lesson, the teacher incorporates different activities like puzzles and games to"
457693523,7,56,Update Y2 Lesson Plan Week 1,"Update Y2 Lesson Plan Week 1  This English lesson plan covers 3 class periods focused on listening, reading, and writing skills. The lessons will work on recognizing vowel sounds like /ɪә/, /eә/, /ʊә/, and /ɜ:/ as well as blending, segmenting, and writing words with these sounds. Students will engage with stories, poems, worksheets and other activities to practice these skills while working towards learning objectives of recognizing sounds and forming letters correctly in writing. Progress and needs of students will be evaluated at the end of each lesson. Students will engage with stories, poems, worksheets and other activities to practice these skills while working towards learning"
414052477,15,934,A Detailed Lesson Plan in English 4,"A Detailed Lesson Plan in English 4  This document provides a detailed 3-part lesson plan for a Grade 4 English class. Part I outlines the objectives to identify proper and common nouns, write a short paragraph about birthday wishes, and discuss the importance of nouns. Part II describes the topic and materials. Part III lists the teacher and student activities, including a motivational dialogue, presentation, discussion of noun types, and questions to check understanding. The lesson aims to teach students the difference between proper and common nouns. Part III lists the teacher and student activities, including a motivational dialogue, presentation, discussion of noun types,"
111188017,3,118,Lesson Plan English,"Lesson Plan English  The document outlines the schedule and activities for a Saturday English language class with 3 male students from 2:30-5:30pm. The lesson plan includes introducing new vocabulary words through rhyming exercises, reading and discussing a text about games from around the world, asking comprehension questions, and having students identify rhyming words in the text. Students are also assigned an activity where they must pick suitable games for different students based on their abilities. Get our"
434273347,11,97,Lesson Plan - U1.w3.oct,"Lesson Plan - U1.w3.oct  The document summarizes 3 lesson plans for an English preschool class. Lesson 11 focuses on teaching vocabulary words like ""scissors"" through flashcards and games. Lesson 12 reviews previous words and sentences with more review games using objects in a bag. Lesson 13 teaches the words ""tidy up"" and ""put away"" through modeling an untidy classroom and praising students. Each lesson follows a similar structure of greetings, songs, reviews, new teaching, and goodbye songs. Each lesson follows a similar structure of greetings, songs, reviews, new teaching, and"
644970065,3,51,Primary School English Lesson Plan,"Primary School English Lesson Plan  This lesson plan is for an English class on 27th March 2023. The lesson will introduce pupils to writing basic details about friends and asking simple questions. Pupils will work in pairs, introducing themselves and asking each other questions to fill out a worksheet about their friend. Afterwards, they will color and decorate the worksheet. The objectives are for pupils to correctly write 4 details about their friend and ask 4 questions. The objectives are for pupils to correctly write 4 details about their friend and ask"
800507019,3,6,ENGLISH-LESSON-PLAN,ENGLISH-LESSON-PLAN Lesson plan ENGLISH-LESSON-PLAN Lesson plan
414721912,7,171,Update Y1 Lesson Plan Week 1,"Update Y1 Lesson Plan Week 1  This document contains 4 English lesson plans for Year 1 students. Each lesson plan focuses on listening skills and covers phonics. The lessons introduce 4 sounds per week and include activities like matching pictures to words and word searches. Students learn to identify letters, blend and segment sounds, and answer questions. Lessons incorporate a phonics song, stories, and chants. Reflection sections assess students and determine if enrichment or remedial exercises are needed. Reflection sections assess students and determine if enrichment or"
152084272,5,77,English Lesson Plan,English Lesson Plan english English Lesson Plan english
584638273,7,62,Semi Detailed Lesson Plan in English: Northwest Samar State University,"Semi Detailed Lesson Plan in English: Northwest Samar State University  The document is a lesson plan for teaching English to elementary students. It outlines the objectives to identify letters M and A, produce their sounds, and write the correct strokes. The lesson content focuses on letter identification of M and A using pictures of apples and mangoes. The procedures describe preliminary activities like prayer and greetings. The presentation introduces the letters through pictures. Students will then practice identifying and giving examples of compound words in groups. The evaluation has students complete sentences using compound words from a word bank. The assignment is for students to write 6 compound words and use them in sentences. It outlines the objectives to identify letters M and A, produce their sounds, and write the"
719665078,3,28,English Lesson Plan,"English Lesson Plan  The lesson plan aims to teach pupils about count and mass nouns. It includes objectives, references, materials, teaching procedures and activities like motivation, presentation and evaluation. Pupils will identify and use count and mass nouns in sentences, and appreciate God's creations. The plan outlines the teacher and pupil activities step-by-step."
