ID,Pages,Views,Title,Summary
369904914,7,14K,Innovative Lesson Plan,"Innovative Lesson Plan  The document outlines an innovative English lesson plan for 8th grade students focusing on Shakespeare's play ""The Merchant of Venice"". The lesson plan aims to teach students about human values like empathy, friendship, and love through classroom activities like brainstorming, watching video clips of scenes from the play, role playing a scene, and discussing themes from the story. The lesson is designed to develop students' communication, reading comprehension, and questioning skills."
655495408,2,67,Lesson Plan English,"Lesson Plan English  Lesson plan ini memperkenalkan kosakata dan peraturan dasar dalam bahasa Inggris untuk kelas 7 melalui permainan dan pengulangan, dengan tujuan agar siswa memahami instruksi pelajaran bahasa Inggris dan dapat berinteraksi dalam kelas dengan lancar."
366636351,2,4K,Lesson Plan in English,"Lesson Plan in English  This lesson plan is for a 1st grade English class. It involves reading the story ""The Story of Peles' Tomatoes"" and identifying the speaker. The plan has several parts: an introduction where students describe their favorite objects, reading the story aloud, discussing difficult words, dividing into groups to draw shapes, writing what they want to achieve like the character Peles, and a conclusion where they link their favorite thing to a shape and whether they would work to achieve it. For homework, students are asked to re-read the story. The plan has several parts: an introduction where students describe their favorite objects, reading the story aloud, discussing difficult words, dividing into groups to draw shapes, writing what they want to achieve like the character"
552782635,6,26,English Is GREAT Online Lesson Plan,English Is GREAT Online Lesson Plan  a lesson plan English Is GREAT Online Lesson Plan  a lesson plan
667701496,10,215,English Home Language Lesson Plan,"English Home Language Lesson Plan  The lesson plan is for a Grade 6 English lesson on writing dialogues. It will begin with recapping dialogues by having two students do a roleplay conversation. Learners will then be introduced to writing dialogues, including punctuation rules. They will discuss dialogue examples and terminology. Finally, learners will write their own dialogue, applying the skills covered. The lesson aims to develop writing and language skills according to the CAPS curriculum. About Support"
443093371,2,1K,Lesson Plan in English 7,"Lesson Plan in English 7  This English lesson plan aims to teach students how to transform declarative sentences into WH and YES/NO questions. Students will read a story about relationships and ask questions about the characters, plot, themes, and lessons. They will then practice asking WH and YES/NO questions in small groups based on sentences from the story. To evaluate their understanding, students will write their own WH and YES/NO questions from the story and present a short skit with their partner using different types of questions. The overall goal is for students to learn how to effectively ask questions. They will then practice asking WH and YES/NO questions in small groups"
425567473,4,124,Wennie C. Dawal ED 130 - TD1,"Wennie C. Dawal ED 130 - TD1  The document summarizes the key parts of a lesson plan and provides an example of a semi-detailed lesson plan. It discusses that there are five main parts to a lesson plan: objectives, subject matter, procedure, evaluation, and assignment. It also describes the three types of lesson plans - detailed, semi-detailed, and Understanding by Design (UbD). Finally, it presents a sample semi-detailed English lesson plan on context clues that includes objectives, subject matter, procedure, assessment, and assignment. Finally, it presents a sample semi-detailed English"
340021147,10,237,English I Lesson Plan - Detailed,"English I Lesson Plan - Detailed  This document outlines a learning plan to teach students about the principal uses of nouns in sentences. It includes objectives, subject matter, and a detailed procedure. The procedure involves a preliminary activity where students play a game to identify nouns. Then, the teacher leads an interaction where students identify nouns as subjects and objects of sentences. The goal is for students to understand that nouns can serve as the subject of a sentence, the object of a verb, or the indirect object of a verb. The goal is"
305422641,7,1K,Adjectives Lesson Plan,"Adjectives Lesson Plan  This document provides a lesson plan for teaching adjectives to ESL students. The plan includes warm up and wrap up activities, introducing common adjectives, playing adjective pictionary and animal races games, singing an adjective song with gestures, reading a story, and assigning a worksheet. The plan aims to help students learn and practice describing things using adjectives in an engaging and fun manner."
686986463,2,236,Lesson Plan English 1,"Lesson Plan English 1  The lesson plan is for a 9th grade English class on the topic of Dr. Allama Muhammad Iqbal. The 40 minute class will use mixed teaching methods like definition, discussion, lecture and questioning. The objectives are to develop language skills and knowledge about Iqbal's leadership qualities and achievements as a poet. The teacher will greet students, check the class, explain the lesson and write the message of the day on the board. They will then test prior knowledge on Pakistan's history, announce the topic and have students read paragraphs aloud. The main presentation will define Iqbal and ask questions about his life and works. To conclude, the teacher will ask comprehension questions and assign writing titles of Lesson Plan English 1  The lesson plan is for a 9th grade English class on the topic of Dr. The 40 minute class will use mixed teaching methods like definition, discussion, lecture"
546144275,3,135,"Lesson Plan, English 2","Lesson Plan, English 2  This lesson plan summarizes a 50-minute English lesson for grade 2 pupils. The objectives are for pupils to participate in retelling poems and stories, sequence story events and make predictions, and identify rhyming words. The lesson will focus on the story ""The Lion and the Mouse"" through reading, questions, and a comprehension activity. Pupils will also read and discuss the rhyming poem ""Hickory Dickory Dock"" to practice rhyming words. The lesson concludes with evaluations asking pupils to put themselves in the perspective of the story's characters and an assignment to retell the story. The lesson will focus on the story ""The Lion and the Mouse"" through reading, questions, and a"
468943145,7,49,English Activities Lesson Plan,"English Activities Lesson Plan  This document contains details of an English lesson for a 3rd grade class focusing on grammar. The lesson objectives are for students to be able to fill in blanks with conjunctions like 'and', 'or', and 'but', and make sentences using these conjunctions. The lesson involves 3 activities: 1) explaining the meanings of conjunctions using objects, 2) grouping students according to activities they like and using conjunctions to describe the groups, and 3) playing a game where a ball is tossed with questions using conjunctions. The lesson involves 3 activities: 1) explaining the meanings of conjunctions using objects, 2) grouping students according to"
360638010,4,151,English Lesson Plan Paragraph Friday,"English Lesson Plan Paragraph Friday  This 50-minute English lesson for grade 6 focuses on teaching paragraph structure for writing information reports. Students will write an opening paragraph with a sizzling start and three body paragraphs on the topic of the world's highest mountains. The teacher will introduce the lesson by playing videos with examples of sizzling starts and asking students to write their own. Students will then work in pairs to write their information reports, and the teacher will confer with students. Some examples will be shared before students finish up and pack for lunch. The assessment will involve the teacher's conferences and reading student work. The teacher will"
441420391,4,2K,English Form 1 Lesson Plan,"English Form 1 Lesson Plan  This lesson plan is for an English class on consumerism and financial awareness. It involves several speaking activities where students practice asking and providing information about products and money using given sentence structures. The main activity has students working in pairs to state what they would buy for a class party with RM100, giving reasons using sentence structures on the board. Other activities include role playing sample dialogues, identifying unfamiliar words from a text, and a game to guess product prices. The overall objective is for students to use 2-3 given sentence structures correctly when asking and providing details about grocery store products. The main activity has students working"
138235105,2,106,ESL Lesson Plan First Class,"ESL Lesson Plan First Class  This beginner English lesson plan outlines activities for the first day of class. It includes introductions, warm-up activities to practice greetings and asking names, a vocabulary activity to learn common objects, a grouping activity to learn categories and associated words, and a partner activity to get students talking and assessing their skills. The goal is to make students comfortable, review basic vocabulary and structures, and evaluate their prior knowledge to begin instruction. About Support"
434383998,4,82,Listening: Exemplar Lesson Plan: Listening 1.1 Recognise and Reproduce Target Language Sounds,"Listening: Exemplar Lesson Plan: Listening 1.1 Recognise and Reproduce Target Language Sounds  This document provides an exemplar lesson plan for an English listening lesson for Year 4 students. The 60-minute lesson focuses on listening skills and has the objectives of practicing listening for specific information in a song to identify countries and people's names, and recognizing and pronouncing challenging phonemes. The lesson involves various listening activities including identifying countries from flag flashcards, listening to and following along with a song, and drilling difficult sounds. It also includes pre- and post-listening tasks. The"
364008252,3,1K,Hots English Year 1 Lesson Plan,"Hots English Year 1 Lesson Plan  This document provides a daily lesson plan for an English class on September 15, 2017. The lesson topic is about the Malaysian flag and focuses on listening and speaking skills. The objectives are for students to recognize 10 words with specific phonetic sounds and complete a bubble map activity. The activities include introducing phonetic sounds, a vocabulary exercise, listening and responding to questions, and completing a group worksheet. The teaching aids include word cards, pictures, and worksheets. The impact and remarks sections will record student progress and attendance. The activities include introducing phonetic sounds, a"
524309415,6,135,Lesson Plan in English 1,"Lesson Plan in English 1  The lesson plan teaches action words to elementary students. It includes an activity song, story, and group work to help students recognize, use, and understand action words. The story is about children helping clean their house on a Saturday by sweeping, pulling grass, watering plants, and more. Students will identify action words from the story and discuss how helping others is important. They will then work in groups on an activity to practice using action words to complete sentences. They will then work in"
623867155,5,73,Lesson Plan,"Lesson Plan  The document is a daily English language lesson plan for Form 4 students. It includes details about the theme of ""People and Culture"", topic of ""Family Ties"", and focus skills of reading and vocabulary. The lesson involves students matching family members from Encanto to their powers by listening to a song. Students will also take turns reading passages from ""The Tale of the Devouring Rock"" aloud in groups. The lesson aims to improve students' reading skills and have them recognize moral values about loving family. Students will also take turns reading passages from ""The Tale of the"
505292900,3,22,LESSON PLAN FROM MAY 10th - 28th,LESSON PLAN FROM MAY 10th - 28th PLANEACIÓN DE LOS LIBROS OXFORD DISCOVER STUDENT Y WORKBOOK LESSON PLAN FROM MAY 10th - 28th PLANEACIÓN DE LOS LIBROS OXFORD DISCOVER STUDENT Y WORKBOOK
690776432,10,23,Detailed Lesson Plan in English,"Detailed Lesson Plan in English  The document provides a detailed lesson plan for a class on the past perfect tense in English. The lesson plan outlines the learning objectives, which are to define the past perfect tense, construct sentences using it through activities, and understand its importance. It then details the activities and questions the teacher will use to engage students in learning about and practicing the past perfect tense, including videos, fill-in-the-blank exercises, and group activities with questions to test their understanding. It then details the activities and questions the teacher will use to engage students in learning about and practicing the past perfect"
361104679,5,10K,Lesson Plan in English,"Lesson Plan in English  This document provides a detailed lesson plan for a 3rd grade English class. The lesson plan aims to teach students the difference between common nouns and proper nouns. It includes objectives, materials, and step-by-step procedures for the teacher and students. The procedures involve reading a dialogue, asking questions to students sitting in ""hot seats"", identifying nouns from the dialogue as common or proper, providing examples of each, having students classify flashcards, and evaluating student understanding with an exercise identifying nouns and assigning homework to provide proper nouns for given common nouns. The procedures involve reading a dialogue, asking questions to students sitting in ""hot seats"", identifying nouns from"
258713258,19,301,Lesson Plan,"Lesson Plan  This lesson plan is for a 3rd year secondary school English class in Barcelona. It focuses on diet and nutrition over 4 lessons. [Lesson 1] introduces the topic through a video on fast food diets. Students discuss effects and provide advice. [Lesson 2] covers nutrient definitions through partner activities and flashcards. [Lesson 3] has groups analyze food labels to identify nutrients. [Lesson 4] has students design balanced menus and evaluate each other's using concepts from prior lessons. The plan assesses student participation, work quality, and a final exam. [Lesson 4] has"
265510658,6,65,Lesson Plan,"Lesson Plan  The lesson plan summarizes a 3rd grade English grammar lesson for 10 students taught by Kulik Medina Alexandra on March 31st, 2015. The lesson involves four activities - completing exercises on buildings, translating sentences, matching words to pictures of animals, and answering questions - to review topics including plural nouns, grammar tenses, and distinguishing between wild and domestic animals. The lesson incorporates various teaching methods like explanation, exercises, dialogue and individual/group work, and aims to improve students' speaking, writing and reading skills. The lesson incorporates various teaching methods like explanation, exercises, dialogue and"
701728779,10,228,Detailed Lesson Plan,"Detailed Lesson Plan  This detailed lesson plan outlines an English lesson for 7th grade students focusing on identifying figures of speech such as simile, metaphor, and personification. The lesson begins with an activity where students listen to audio clips and identify examples of comparison and personification. Next, the teacher reviews examples from the activity and introduces the lesson's focus on figures of speech. Students will analyze examples to determine whether they show simile, metaphor, or personification. The goal is for students to understand and identify these literary devices. Students"
156551381,5,425,Lesson Plan Year 5 English,"Lesson Plan Year 5 English  This document provides a daily lesson plan for an English language class for year 5 students. The plan covers a 1 hour lesson about healthy breakfast. It includes the learning objectives, which are for students to understand a factual text, answer questions about singular and plural verbs, and write simple/compound sentences. The lesson consists of an introduction using a video, presentation of content on healthy breakfast and verbs, a reading exercise, and a group activity to create sentences from pictures. The goal is for students to practice their reading, grammar, and cooperation skills. It includes the learning objectives, which are for students to understand a factual text, answer questions about singular and plural verbs, and write"
872012821,7,8,English8-Q1-W1-D3-Lesson-Plan,"English8-Q1-W1-D3-Lesson-Plan  This document is a lesson plan for English 8, focusing on determining the meaning of words and expressions that reflect local culture through context clues. It includes objectives, subject matter, procedures for activities, assessments, and instructional decisions. The plan emphasizes group work and integration of Filipino culture in the learning process."
442733361,2,359,ENGLISH SLOs For LND From Lesson Plans-1,"ENGLISH SLOs For LND From Lesson Plans-1  This document outlines 37 English language learning objectives (SLOs) to be covered in lesson plans for teaching English. The SLOs focus on developing foundational skills like identifying letter sounds, spelling common words, writing letters, participating in conversations, and describing objects. More advanced objectives involve reading short texts, answering questions about texts, using descriptive words and punctuation correctly, and writing sentences to describe pictures. The SLOs are numbered and many reference the specific lesson plan number in which they will be covered, with plans focusing on topics like letter sounds, spelling patterns, grammar rules and reading comprehension strategies. More"
413230044,5,149,TESOL Certificate Programs: Lesson Plan Format,"TESOL Certificate Programs: Lesson Plan Format  This lesson plan is for a 20-minute grammar lesson teaching beginner English language learners how to use the phrase ""Can I have"" when ordering food and drinks at a restaurant. The lesson follows a PPP structure with a warm up discussing favorite restaurants, a presentation teaching vocabulary and the target grammar through matching and fill-in-the-blank activities, a practice conversation activity, and a production role play where students practice ordering food from a menu. The objectives are for students to identify food/drink pictures, complete a conversation using the target grammar, and construct their own conversation ordering food. The lesson follows a PPP structure with a warm up discussing favorite restaurants, a"
515151374,13,83,A Detailed Lesson Plan in English 7,"A Detailed Lesson Plan in English 7  This lesson plan outlines a lesson on subject-verb agreement rules for 7th grade English students. The lesson plan includes learning objectives, subject matter, instructional materials, and procedures. It begins with an introduction and motivation activity using picture puzzles. The lesson proper explains four rules of subject-verb agreement with examples. Students then practice applying the rules through example sentences. The lesson concludes with an assessment of subject-verb agreement sentences. About Support"
638564798,6,55,LESSON PLAN English,"LESSON PLAN English  The document provides a detailed lesson plan for teaching degrees of adjectives in English class. The objectives are for students to identify and illustrate positive, comparative, and superlative degrees of adjectives, and understand their importance. The lesson involves reviewing previous material, motivating students with a video, discussing the three degrees and providing examples, then having students work in groups to complete a word table to demonstrate their understanding. About Legal"
291094088,4,172,Example of English Lesson Plan,"Example of English Lesson Plan  This document outlines the objectives and procedures for a 45-minute English lesson on adverbs. The lesson aims to teach students about the definition, types, and degrees of comparison of adverbs. It includes a stimulating activity where students list adverbs without using words ending in ""-ly"". The discussion section defines adverbs and their types and degrees of comparison using a PowerPoint. An activity has students underline the adverbs in sentences. For evaluation, students underline adverbs in a short story. The lesson aims to improve students' understanding and use of adverbs. The discussion section defines adverbs and their types and degrees of comparison"
430011187,5,71,Lesson Plan English,"Lesson Plan English  The lesson plan aims to teach students about the ballad ""Ballad of a Mother's Heart"" through various activities. It begins with an introduction to ballads and the author. Students will watch an animated video of the poem and reflect on their own family histories. They will then analyze the poem by identifying its rhyme, sensory images, theme, and figures of speech. Finally, students will complete vocabulary and poetry analysis activities to assess their understanding of the lesson. Finally, students will complete vocabulary and poetry analysis activities to assess their"
843249192,3,29,LESSON PLAN ENGLISH GRADE 2,"LESSON PLAN ENGLISH GRADE 2  The document outlines a lesson plan for Grade 2 English at St. Paul's Institute of Technology, focusing on inter and intrapersonal communication skills. It includes content and performance standards, learning competencies, and targets related to discussing personal information and family dynamics. The teaching procedures involve activating prior knowledge, establishing lesson purposes, and evaluating learning through worksheets and reflection questions."
144358917,9,7K,A Detailed Lesson Plan in English III-Arlenefinal,"A Detailed Lesson Plan in English III-Arlenefinal  The document provides a detailed lesson plan for teaching English (language) III that focuses on the future perfect tense. The objectives are for students to be able to identify, formulate, complete, and write sentences using verbs in the future perfect tense. The lesson plan outlines initiatory activities such as reviewing past perfect tense. It then presents the future perfect tense and provides examples. Comprehension activities include analyzing example sentences and transforming sentences into the future perfect tense through drills. The lesson culminates with students applying what they learned by creating role plays, dialogues, or reports using the future perfect tense. The"
349699090,5,13K,Detailed Lesson Plan in English. Basic English Grammar,"Detailed Lesson Plan in English. Basic English Grammar  The document provides a detailed lesson plan for teaching English with the objectives of students recognizing common and proper nouns, using capitalization properly, and appreciating their use. The lesson plan outlines preparing materials, reading a story to introduce the topic, having students categorize words as people, places, animals, etc. and defines common and proper nouns. Students then practice identifying nouns as common or proper and are given a short assessment and homework assignment to use in sentences. Students then practice identifying nouns as common or"
532430874,7,916,English-Detailed Lesson Plan,"English-Detailed Lesson Plan  The document outlines a lesson plan on pronouns that includes objectives, subject matter, procedures, and evaluation. It will teach students to identify pronouns, understand the 6 types of pronouns, and appreciate their importance. The lesson procedures involve reviewing nouns, presenting examples of pronouns, discussing the different types, having students complete exercises, and assigning homework on identifying and using pronouns correctly."
336559735,Unit,24,Lesson Plan: TH TH,"Lesson Plan: TH TH  This lesson plan is for a 7th grade pre-intermediate English class. The lesson will focus on discussing the Jewel of India and sights around the world. Students will apply previous knowledge, acquire new knowledge, talk about attractions, make comparisons, and express opinions. They will also prepare a project. The lesson will use a video projector, images, charts, printed examples and the textbook to develop reading, writing, listening and speaking skills through conversation, pair work, explanation and written/oral exercises. The lesson will use a video projector, images, charts, printed examples and the textbook to develop reading, writing,"
570861209,3,318,Lesson Plan English Sekolah Amanah 2,"Lesson Plan English Sekolah Amanah 2  This lesson plan outlines a week 1 English class with the theme of self, family, and friends. The class will focus on giving information about oneself and others through questions and answers. Students will interview each other in groups, writing about at least two group members. Differentiation is provided with varying expectations based on ability. The lesson concludes with a class recap and hot-seat activity to review the learning. Get our"
661776324,133,1K,NLC23 - Grade 7 Foundational English Lesson Plan and Teachers Notes - Final,"NLC23 - Grade 7 Foundational English Lesson Plan and Teachers Notes - Final  This document outlines a 15-day lesson plan for an intervention learning camp focused on foundational English skills. Each day includes 3 lessons - a speaking and listening lesson, an introduction to a reading text, and a comprehension and consolidation lesson. The camp aims to provide students a second chance to acquire fundamental skills through interactive and challenging lessons designed around achievable learning targets. It is intended that students will consolidate their thinking in covered topics and teachers will enhance their pedagogical practices through focusing on relevant skills including 21st century skills. Each day includes 3 lessons - a speaking and listening lesson, an introduction to a reading text, and a comprehension and consolidation"
360722266,6,126,Template For f1 English Daily Lesson Plan,Template For f1 English Daily Lesson Plan  The daily lesson plan is for a 1st grade English class. It involves students working in groups to draw mind maps about characters and events from two short stories. They will then present their mind maps to their classmates. The next day's lesson has students writing reviews of books they have independently read in their free time.
689039280,4,600,Demo Lesson Plan in English 2,"Demo Lesson Plan in English 2  This document contains a demonstration lesson plan for teaching adjectives in English to elementary school students. The plan includes objectives, materials, and instructional strategies like drills, reviews, motivation, presentation, discussion, skill development, generalization, application activities, and evaluation. The lesson aims to help students identify and use adjectives to describe places, things, animals and events."
570861207,4,241,Lesson Plan English Sekolah Amanah 1,"Lesson Plan English Sekolah Amanah 1  The lesson plan is for an English class on personality adjectives and self-introduction. It includes 5 activities: 1) introducing personality adjectives, 2) modeling self-introductions, 3) listening to sample introductions, 4) writing sentences about oneself, and 5) reviewing. Students will use adjectives to describe themselves, identify incorrect information in sample introductions, and write 2 sentences introducing themselves. The plan provides differentiation for various ability levels."
356320975,,180,Daily Lesson Plan 22,Daily Lesson Plan 22  This daily lesson plan is for an English class of 2nd year students. The lesson will focus on transportation and how students get to school. Students will listen to sounds of different vehicles and guess the transportation method. They will read dialogs about traveling to school. Students will then practice conversing in pairs about their own commutes to school and some will share with the class. The teacher will assess whether students can discuss how they get to school daily. The teacher
497845580,5,736,Detailed Lesson Plan in English,"Detailed Lesson Plan in English  The document outlines a lesson plan for teaching verbs or action words to 7th grade students. It includes lesson objectives, subject matter, procedures for teacher-led activities and student participation, a story example to identify verbs, application exercises, a generalization about verbs, and an evaluation section with verb identification and sentence writing. The overall goal is for students to understand and use verbs properly in sentences and paragraphs."
396713064,5,563,Daily Lesson Plan Year 2,"Daily Lesson Plan Year 2  This daily lesson plan is for an English language class on Thursday, 3/1/2019. The lesson will focus on writing and introducing oneself. Students will review present simple tense, ask and answer questions about each other's favorite activities, and introduce a partner to the class. The learning objectives are for students to correctly name the days of the week and describe two favorite activities."
667880392,6,2K,Weekly Lesson Plan English 3 Week 3 Q1,"Weekly Lesson Plan English 3 Week 3 Q1  This weekly lesson plan outlines a lesson for English 3 students to write short paragraphs providing alternative endings to stories. The plan includes objectives, learning resources, procedures such as activating prior knowledge and a discussion activity, and an evaluation where students match story descriptions to possible endings. The plan aims to demonstrate how providing different endings to stories can be an engaging writing activity for students."
432199951,3,50,Lesson Plan in English,"Lesson Plan in English  The lesson plan consists of two 1-hour sessions to teach students persuasive writing techniques. Session 1 introduces persuasive devices and has students analyze speeches to identify these devices. Students then practice writing persuasive speeches and receiving peer feedback. Session 2 focuses on four models of persuasive writing: Monroe's motivated sequence, problem-solution, comparison, and using negatives. Students practice modifying a speech transcript to fit a specific model and provide peer assessment. The overall goal is for students to gain skills in persuasive techniques and writing persuasive content. Students practice modifying"
561500733,5,426,Detailed Lesson Plan in English - 3,"Detailed Lesson Plan in English - 3  The detailed lesson plan outlines teaching common and proper nouns to English students. The objectives are to recognize the difference between common and proper nouns, use capital letters properly, and appreciate their use. Examples and activities are used to motivate students and check their understanding, including classifying words as common or proper nouns. The lesson defines and distinguishes between the two types of nouns. An assessment and assignment reinforce the concepts taught. An assessment"
486883650,2,92,Lesson Plan in English 10,"Lesson Plan in English 10  The lesson plan is for an English 10 class and focuses on teaching the characteristics of myths. It will involve students identifying characteristics in sample myths, including settings, characters, plot, theme, and metaphor. Students will first explore myths by describing pictures and discussing the Greek myth of Orpheus and Eurydice. They will then work to identify the characteristics of myths by unscrambling words. Finally, students will analyze another Greek myth to transfer their understanding by identifying which parts of the story demonstrate each characteristic. The lesson aims to help students understand myths and their purpose as vehicles for expressing ideas. Students will first explore myths by describing pictures and discussing the Greek myth"
431611177,5,150,Detailed Lesson Plan in English II,"Detailed Lesson Plan in English II  The lesson plan aims to teach pupils descriptive words through discussing pictures of fruits and reading paragraphs. The teacher will lead preliminary activities like prayer, greetings and a song. Flashcards will be used to review descriptive words like small, big, and round. Pupils will then identify fruits and read a paragraph describing fruits' colors, sizes, tastes and textures. They will learn that these are examples of adjectives, or words used to describe nouns. A video and pictures will demonstrate using adjectives to describe people, places, things and animals. For evaluation, pupils will identify descriptive words in another paragraph. For homework, pupils will bring a favorite fruit to describe using three adjectives. Flashcards will be used"
441894604,15,712,Lesson Planning Format English,"Lesson Planning Format English  This document contains a lesson plan for teaching an English prose lesson about Devavrata to 9th standard students. The objectives are to develop students' listening, speaking, reading and writing skills. The lesson plan outlines the teaching points which include vocabulary words and grammar structures to focus on. It provides details of the content which is a passage about Devavrata, and lists the teaching steps and activities to help students understand and engage with the content. These include introducing vocabulary, having students practice grammar structures, read aloud and answer comprehension questions. It provides details of the content which"
648694887,266,338,GR 1 Term 1 2020 HL English Lesson Plan,"GR 1 Term 1 2020 HL English Lesson Plan  This document provides guidance for teaching Grade 1 English Home Language over Term 1. It outlines learning outcomes, materials provided, and a weekly routine. Key points: - Learners should develop skills in listening, speaking, phonemic awareness, phonics, reading, writing, and comprehension. - Teachers are provided resources like lesson plans, trackers, big books, flashcards, and worksheets to support teaching. - The weekly routine includes shared reading, writing, phonics & other literacy lessons following the plans. Assessments track learner progress. - Teachers are provided resources like lesson plans, trackers, big books, flashcards, and worksheets to"
425918461,16,1K,Detailed Lesson Plan in English 7,"Detailed Lesson Plan in English 7  The document provides a detailed lesson plan for a 7th grade English class. The objectives are to understand and identify the differences between homonyms, homophones, and homographs. The lesson plan outlines the preparation, motivation, lesson proper, activity, and generalization sections. Key points of the lesson include defining the three terms, providing examples of each, and having students write their own examples in sentences to share. About Legal"
414215035,9,2K,4 A's Lesson Plan in English II (Detailed),"4 A's Lesson Plan in English II (Detailed)  The detailed lesson plan provides instruction for a lesson on interpreting bar graphs and tables. The objectives are for students to be able to interpret bar graphs and tables, describe relationships between information in graphs and tables, and value nature. The lesson content includes references and learning resources. The procedure outlines preliminary activities, developing activities like drills and unlocking difficulties, an activity reading a story and asking questions, analysis of information in a table, and a group activity to complete a bar graph based on a story. The"
429416987,3,39,Daily Lesson Plan: Wordcards / Pictures / Worksheets / Activity Books,"Daily Lesson Plan: Wordcards / Pictures / Worksheets / Activity Books  This daily lesson plan outlines three English language lessons to be taught on Friday, June 14, 2019. The first lesson from 7:30-8:30am focuses on grammar and the theme of ""World of Knowledge"", teaching pupils about interrogative pronouns. The second lesson from 9-10am focuses on writing and the theme of ""World of Knowledge"", having pupils make collages about their country's seasons. The third lesson from 11:50am-12:50pm again focuses on writing and the theme of ""World of Knowledge"", teaching pupils about safety. The second lesson from 9-10am focuses on writing and the theme of ""World"
341030003,2,51,KSSM Form 1 Lesson Plan Sample,"KSSM Form 1 Lesson Plan Sample  The lesson plan is for a Form 1 English class on writing a complaint letter about clogged drains. The plan outlines introducing the topic and format of a formal letter, having students copy a sample letter, and concludes with reviewing the lesson. The objective is for students to identify the format of a formal letter and copy a sample, and activities include explaining the format, writing it on the board, and copying the sample letter. The objective is for students to identify the format of a formal letter and copy a sample, and activities include explaining the format,"
517105904,2,70,Lesson Plan in English 1,"Lesson Plan in English 1  This lesson plan summarizes an English lesson for 4th quarter week 9 focusing on prepositions. The objectives are for students to identify and use simple prepositions in sentences. Students will watch a video on prepositions like ""on, in, under"" and do activities to practice these. They will write sentences using objects in boxes, on tables, or under tables. Finally, students will work in groups on puzzles using correct prepositions to assess their learning."
502851434,3,1K,"Semi-Detailed Lesson Plan in English 10 December 03, 2019 I. Objectives","Semi-Detailed Lesson Plan in English 10 December 03, 2019 I. Objectives  This lesson plan is for a 10th grade English class on pronouns. It has three learning objectives which are to identify the five types of pronouns, explain their importance in communication, and write sentences using different pronouns. The lesson will start with an activity to introduce pronouns. Students will then be taught the five pronoun types through examples and definitions. Finally, students will be assessed by circling pronouns in sentences and identifying their type, as well as finding pronouns in an article. Students"
701964119,6,118,English Lesson Plan-Cls 2 - Week 5,"English Lesson Plan-Cls 2 - Week 5  The lesson plan is for an English language class of 2nd grade students. It covers three activities over three class periods. In the first period, students will discuss who lives in their neighborhood and describe pictures from a reading. They will also role play different jobs and ask questions about pictures. The second period focuses on a listening assessment from the activity book. Students will listen to a track and complete sentences. The third period covers more of the reader ""The Elves and the Shoemaker"". Students will take turns reading pages and describing pictures. They will also act out conversations from the story. In the first period, students will discuss who lives in their neighborhood and describe"
273099926,6,110,Daily Lesson Plan Fazie 2,"Daily Lesson Plan Fazie 2  The document outlines the weekly schedule and lesson plans for various classes at a school for the week of June 15th to June 19th. It includes details of the daily assemblies, subjects, topics, learning standards and objectives, activities, and attendance for classes of Years 2, 3 and 4. The lessons focus on areas such as English, physical education, visual arts and include activities like writing notices and stories, learning about direction and crafts."
413449398,4,175,Daily Lesson Plan in English,"Daily Lesson Plan in English  This lesson plan aims to teach 7th grade students about using modal verbs correctly in sentences. The lesson will review modal verbs like can, could, may, might, must, shall, should and will. Students will practice constructing sentences using different modal verbs and identify their functions. They will participate in group activities like performing songs, doing dramas or making dialogues using modals. An evaluation and assignment will assess student understanding of modals. The teacher will provide remediation for students who need help catching up. An evaluation"
685555619,10,42,Lesson Plan,"Lesson Plan  This lesson plan introduces middle school students to the concept of English as a lingua franca (ELF) through various classroom activities over 65 minutes. It begins with a PowerPoint introducing ELF using voice recordings of native and non-native English speakers. Students debate differences in varieties and their intelligibility. They then research the history and features of an assigned English variety, presenting their findings. Finally, students reflect on how their views of English varieties and non-native speakers have changed, wrapping up with a discussion on how ELF promotes effective global communication. They then research the history and features of an assigned"
557774093,6,68,"Rat, Duck, Frog, Lizard, Cat, Elephant, Spider, Dog: Performance Level","Rat, Duck, Frog, Lizard, Cat, Elephant, Spider, Dog: Performance Level  1. The document provides a daily lesson plan for an English language class for Year 1 students. 2. The lesson plan focuses on speaking and listening skills, with objectives of naming and describing objects using word sets and understanding simple phrases and sentences. 3. Activities include holding up flashcards of food items for students to name, doing a chant about foods for lunch, and completing a worksheet to assess learning. Activities include holding up flashcards of food items for students to name, doing a chant about foods for"
408402128,10,732,Sat Priya College of Education: Final Lesson Plan,"Sat Priya College of Education: Final Lesson Plan  The lesson plan is for a 7th class English lesson on adjectives. It outlines the instructional objectives as helping students recall the definition of adjectives, recognize different types in sentences, and give examples. It details the 7 types of adjectives - quality, quantity, number, demonstrative, distributive, possessive, and interrogative. Examples are provided for each type along with explanations written on the blackboard. Students are asked to note down the types in their notebooks. For homework, they are asked to provide 5 examples of each type in sentences and learn all the adjective types. It details the 7 types of adjectives - quality, quantity,"
